Start	Duration	Audio I/O Thread	Client Process	Input Sample Time	Input Host Time	Output Sample Time	Output Host Time	
00:23.475.910	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	925,412	6489325694780	927,460	6489326809337	
00:23.499.129	1.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	926,436	6489326252059	928,484	6489327366616	
00:23.522.370	2.06 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	927,460	6489326809337	929,508	6489327923895	
00:23.545.568	1.64 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	928,484	6489327366616	930,532	6489328481173	
00:23.568.796	1.91 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	929,508	6489327923895	931,556	6489329038452	
00:23.592.021	2.03 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	930,532	6489328481173	932,580	6489329595730	
00:23.615.217	1.03 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	931,556	6489329038452	933,604	6489330153009	
00:23.638.445	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	932,580	6489329595730	934,628	6489330710288	
00:23.661.686	1.62 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	933,604	6489330153009	935,652	6489331267566	
00:23.684.902	2.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	934,628	6489330710288	936,676	6489331824845	
00:23.708.111	1.51 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	935,652	6489331267566	937,700	6489332382124	
00:23.731.347	1.79 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	936,676	6489331824845	938,724	6489332939402	
00:23.754.572	2.21 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	937,700	6489332382124	939,748	6489333496681	
00:23.777.786	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	938,724	6489332939402	940,772	6489334053960	
00:23.801.003	2.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	939,748	6489333496681	941,796	6489334611238	
00:23.824.187	1.02 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	940,772	6489334053960	942,820	6489335168517	
00:23.847.438	1.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	941,796	6489334611238	943,844	6489335725796	
00:23.870.671	1.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	942,820	6489335168517	944,868	6489336283074	
00:23.893.884	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	943,844	6489335725796	945,892	6489336840353	
00:23.917.096	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	944,868	6489336283074	946,916	6489337397631	
00:23.940.327	1.59 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	945,892	6489336840353	947,940	6489337954910	
00:23.963.549	2.07 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	946,916	6489337397631	948,964	6489338512189	
00:23.986.775	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	947,940	6489337954910	949,988	6489339069467	
00:24.009.991	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	948,964	6489338512189	951,012	6489339626746	
00:24.033.178	1.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	949,988	6489339069467	952,036	6489340184025	
00:24.056.375	981.92 µs	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	951,012	6489339626746	953,060	6489340741303	
00:24.079.650	2.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	952,036	6489340184025	954,084	6489341298582	
00:24.102.864	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	953,060	6489340741303	955,108	6489341855861	
00:24.126.071	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	954,084	6489341298582	956,132	6489342413139	
00:24.149.280	1.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	955,108	6489341855861	957,156	6489342970418	
00:24.172.507	1.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	956,132	6489342413139	958,180	6489343527696	
00:24.195.746	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	957,156	6489342970418	959,204	6489344084975	
00:24.218.963	2.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	958,180	6489343527696	960,228	6489344642254	
00:24.242.176	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	959,204	6489344084975	961,252	6489345199532	
00:24.265.397	1.50 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	960,228	6489344642254	962,276	6489345756811	
00:24.288.621	2.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	961,252	6489345199532	963,300	6489346314090	
00:24.311.841	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	962,276	6489345756811	964,324	6489346871368	
00:24.335.059	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	963,300	6489346314090	965,348	6489347428647	
00:24.358.282	1.81 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	964,324	6489346871368	966,372	6489347985926	
00:24.381.495	1.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	965,348	6489347428647	967,396	6489348543204	
00:24.404.728	1.65 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	966,372	6489347985926	968,420	6489349100483	
00:24.427.939	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	967,396	6489348543204	969,444	6489349657762	
00:24.451.162	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	968,420	6489349100483	970,468	6489350215040	
00:24.474.356	1.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	969,444	6489349657762	971,492	6489350772319	
00:24.497.585	2.03 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	970,468	6489350215040	972,516	6489351329597	
00:24.520.812	1.13 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	971,492	6489350772319	973,540	6489351886876	
00:24.544.021	1.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	972,516	6489351329597	974,564	6489352444155	
00:24.567.273	1.47 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	973,540	6489351886876	975,588	6489353001433	
00:24.590.492	1.48 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	974,564	6489352444155	976,612	6489353558712	
00:24.613.692	2.07 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	975,588	6489353001433	977,636	6489354115991	
00:24.636.922	2.20 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	976,612	6489353558712	978,660	6489354673269	
00:24.660.137	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	977,636	6489354115991	979,684	6489355230548	
00:24.683.338	1.65 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	978,660	6489354673269	980,708	6489355787827	
00:24.706.543	1.04 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	979,684	6489355230548	981,732	6489356345105	
00:24.729.783	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	980,708	6489355787827	982,756	6489356902384	
00:24.753.025	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	981,732	6489356345105	983,780	6489357459663	
00:24.776.249	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	982,756	6489356902384	984,804	6489358016941	
00:24.799.452	1.45 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	983,780	6489357459663	985,828	6489358574220	
00:24.822.671	1.11 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	984,804	6489358016941	986,852	6489359131498	
00:24.845.901	1.66 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	985,828	6489358574220	987,876	6489359688777	
00:24.869.116	2.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	986,852	6489359131498	988,900	6489360246056	
00:24.892.301	1.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	987,876	6489359688777	989,924	6489360803334	
00:24.915.513	935.42 µs	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	988,900	6489360246056	990,948	6489361360613	
00:24.938.782	2.22 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	989,924	6489360803334	991,972	6489361917892	
00:24.961.998	1.89 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	990,948	6489361360613	992,996	6489362475170	
00:24.985.215	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	991,972	6489361917892	994,020	6489363032449	
00:25.008.433	1.89 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	992,996	6489362475170	995,044	6489363589728	
00:25.031.686	1.70 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	994,020	6489363032449	996,068	6489364147006	
00:25.054.875	2.16 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	995,044	6489363589728	997,092	6489364704285	
00:25.078.109	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	996,068	6489364147006	998,116	6489365261564	
00:25.101.320	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	997,092	6489364704285	999,140	6489365818842	
00:25.124.532	1.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	998,116	6489365261564	1,000,164	6489366376121	
00:25.147.755	1.92 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	999,140	6489365818842	1,001,188	6489366933399	
00:25.170.970	1.13 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,000,164	6489366376121	1,002,212	6489367490678	
00:25.194.206	2.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,001,188	6489366933399	1,003,236	6489368047957	
00:25.217.397	1.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,002,212	6489367490678	1,004,260	6489368605235	
00:25.240.598	1.16 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,003,236	6489368047957	1,005,284	6489369162514	
00:25.263.829	1.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,004,260	6489368605235	1,006,308	6489369719793	
00:25.287.083	1.41 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,005,284	6489369162514	1,007,332	6489370277071	
00:25.310.306	2.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,006,308	6489369719793	1,008,356	6489370834350	
00:25.333.535	2.37 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,007,332	6489370277071	1,009,380	6489371391629	
00:25.356.732	1.60 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,008,356	6489370834350	1,010,404	6489371948907	
00:25.379.948	2.25 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,009,380	6489371391629	1,011,428	6489372506186	
00:25.403.162	2.11 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,010,404	6489371948907	1,012,452	6489373063464	
00:25.426.394	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,011,428	6489372506186	1,013,476	6489373620743	
00:25.449.579	1.03 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,012,452	6489373063464	1,014,500	6489374178022	
00:25.472.839	1.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,013,476	6489373620743	1,015,524	6489374735300	
00:25.496.055	2.25 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,014,500	6489374178022	1,016,548	6489375292579	
00:25.519.275	1.98 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,015,524	6489374735300	1,017,572	6489375849858	
00:25.542.497	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,016,548	6489375292579	1,018,596	6489376407136	
00:25.565.722	1.38 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,017,572	6489375849858	1,019,620	6489376964415	
00:25.588.944	2.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,018,596	6489376407136	1,020,644	6489377521694	
00:25.612.148	2.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,019,620	6489376964415	1,021,668	6489378078972	
00:25.635.392	2.30 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,020,644	6489377521694	1,022,692	6489378636251	
00:25.658.604	2.31 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,021,668	6489378078972	1,023,716	6489379193530	
00:25.681.815	1.62 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,022,692	6489378636251	1,024,740	6489379750808	
00:25.705.036	1.58 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,023,716	6489379193530	1,025,764	6489380308087	
00:25.728.268	2.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,024,740	6489379750808	1,026,788	6489380865365	
00:25.751.466	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,025,764	6489380308087	1,027,812	6489381422644	
00:25.774.667	1.16 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,026,788	6489380865365	1,028,836	6489381979923	
00:25.797.904	1.16 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,027,812	6489381422644	1,029,860	6489382537201	
00:25.821.102	1.11 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,028,836	6489381979923	1,030,884	6489383094480	
00:25.844.350	1.94 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,029,860	6489382537201	1,031,908	6489383651759	
00:25.867.568	2.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,030,884	6489383094480	1,032,932	6489384209037	
00:25.890.820	1.34 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,031,908	6489383651759	1,033,956	6489384766316	
00:25.914.048	2.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,032,932	6489384209037	1,034,980	6489385323595	
00:25.937.219	1.94 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,033,956	6489384766316	1,036,004	6489385880873	
00:25.960.468	2.28 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,034,980	6489385323595	1,037,028	6489386438152	
00:25.983.667	1.82 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,036,004	6489385880873	1,038,052	6489386995431	
00:26.006.879	1.05 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,037,028	6489386438152	1,039,076	6489387552709	
00:26.030.123	1.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,038,052	6489386995431	1,040,100	6489388109988	
00:26.053.332	2.26 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,039,076	6489387552709	1,041,124	6489388667266	
00:26.076.542	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,040,100	6489388109988	1,042,148	6489389224545	
00:26.099.758	1.38 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,041,124	6489388667266	1,043,172	6489389781824	
00:26.123.008	1.77 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,042,148	6489389224545	1,044,196	6489390339102	
00:26.146.188	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,043,172	6489389781824	1,045,220	6489390896381	
00:26.169.420	1.85 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,044,196	6489390339102	1,046,244	6489391453660	
00:26.192.649	2.25 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,045,220	6489390896381	1,047,268	6489392010938	
00:26.215.844	971.04 µs	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,046,244	6489391453660	1,048,292	6489392568217	
00:26.239.116	2.12 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,047,268	6489392010938	1,049,316	6489393125496	
00:26.262.315	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,048,292	6489392568217	1,050,340	6489393682774	
00:26.285.549	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,049,316	6489393125496	1,051,364	6489394240053	
00:26.308.766	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,050,340	6489393682774	1,052,388	6489394797331	
00:26.331.987	1.70 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,051,364	6489394240053	1,053,412	6489395354610	
00:26.355.202	2.11 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,052,388	6489394797331	1,054,436	6489395911889	
00:26.378.403	2.23 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,053,412	6489395354610	1,055,460	6489396469167	
00:26.401.662	2.35 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,054,436	6489395911889	1,056,484	6489397026446	
00:26.424.849	1.84 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,055,460	6489396469167	1,057,508	6489397583725	
00:26.448.054	1.05 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,056,484	6489397026446	1,058,532	6489398141003	
00:26.471.274	1.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,057,508	6489397583725	1,059,556	6489398698282	
00:26.494.515	1.88 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,058,532	6489398141003	1,060,580	6489399255561	
00:26.517.742	2.38 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,059,556	6489398698282	1,061,604	6489399812839	
00:26.540.963	1.37 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,060,580	6489399255561	1,062,628	6489400370118	
00:26.564.177	1.29 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,061,604	6489399812839	1,063,652	6489400927397	
00:26.587.417	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,062,628	6489400370118	1,064,676	6489401484675	
00:26.610.632	2.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,063,652	6489400927397	1,065,700	6489402041954	
00:26.633.838	2.33 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,064,676	6489401484675	1,066,724	6489402599232	
00:26.657.011	1.16 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,065,700	6489402041954	1,067,748	6489403156511	
00:26.680.245	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,066,724	6489402599232	1,068,772	6489403713790	
00:26.703.493	1.53 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,067,748	6489403156511	1,069,796	6489404271068	
00:26.726.711	2.37 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,068,772	6489403713790	1,070,820	6489404828347	
00:26.749.931	2.20 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,069,796	6489404271068	1,071,844	6489405385626	
00:26.773.163	1.77 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,070,820	6489404828347	1,072,868	6489405942904	
00:26.796.375	2.14 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,071,844	6489405385626	1,073,892	6489406500183	
00:26.819.592	2.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,072,868	6489405942904	1,074,916	6489407057462	
00:26.842.797	2.03 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,073,892	6489406500183	1,075,940	6489407614740	
00:26.866.039	1.27 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,074,916	6489407057462	1,076,964	6489408172019	
00:26.889.247	1.10 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,075,940	6489407614740	1,077,988	6489408729298	
00:26.912.480	2.36 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,076,964	6489408172019	1,079,012	6489409286576	
00:26.935.713	2.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,077,988	6489408729298	1,080,036	6489409843855	
00:26.958.920	2.32 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,079,012	6489409286576	1,081,060	6489410401133	
00:26.982.128	1.61 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,080,036	6489409843855	1,082,084	6489410958412	
00:27.005.350	2.07 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,081,060	6489410401133	1,083,108	6489411515691	
00:27.028.586	2.00 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,082,084	6489410958412	1,084,132	6489412072969	
00:27.051.780	2.15 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,083,108	6489411515691	1,085,156	6489412630248	
00:27.075.010	1.98 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,084,132	6489412072969	1,086,180	6489413187527	
00:27.098.197	1.02 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,085,156	6489412630248	1,087,204	6489413744805	
00:27.121.440	2.18 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,086,180	6489413187527	1,088,228	6489414302084	
00:27.144.677	2.21 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,087,204	6489413744805	1,089,252	6489414859363	
00:27.167.892	2.24 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,088,228	6489414302084	1,090,276	6489415416641	
00:27.191.091	1.07 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,089,252	6489414859363	1,091,300	6489415973920	
00:27.214.303	1.04 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,090,276	6489415416641	1,092,324	6489416531199	
00:27.237.543	1.19 ms	audio IO: AC-BF-71-0C-C7-23:output 0x50f1c9	bevy-hrtf-demo (73605)	1,091,300	6489415973920	1,093,348	6489417088477	
